probIn scale
0.02558223 0.02238535
0.04447707 0.02237761
0.02745374 0.02140916
0.03116159 0.02074154
0.02622507 0.02186231
0.02863866 0.02118145
0.0339342 0.02022361
0.02222112 0.01926795
0.02723641 0.0187643
0.03678309 0.01789095
0.04423383 0.01762007
0.0323506 0.01727095
0.03946559 0.01783348
0.02846118 0.01705884
0.03205332 0.01712012
0.04874451 0.01833272
0.04212934 0.01879261
0.02480183 0.01898383
0.02430076 0.01996812
0.03816108 0.01982353
0.03474251 0.02045597
0.02242136 0.0213344
0.03026626 0.02201681
0.04758954 0.02110277
0.04692268 0.02189327
0.03958272 0.02280549
0.03042913 0.02078207
0.01038931 0.02092728
0.01341425 0.02196647
0.02039999 0.02275004
0.01866832 0.02347856
0.01085194 0.02421883
0.01910816 0.02425378
0.01442255 0.02300984
0.006987877 0.02163225
0.0256954 0.02056883
0.00957826 0.02197682
0.01399094 0.02319062
0.01422253 0.02387605
0.01485717 0.02237363
0.009508879 0.02160747
0.0235262 0.02265958
0.04029756 0.02246869
0.03484812 0.0219199
0.03331403 0.02232492
0.03519907 0.02241652
0.03217292 0.02089979
0.0273729 0.0198063
0.01524968 0.0188639
0.03699265 0.01887073
0.02085023 0.0188568
0.02044169 0.02032442
0.02864025 0.0197451
0.006786813 0.01849771
0.009157378 0.01916325
0.01086983 0.01929656
0.01175688 0.01978137
0.008853905 0.02115106
0.01583095 0.02058714
0.02842623 0.02000411
0.01407538 0.02062228
0.006309554 0.02082898
0.003921449 0.02068366
0.01920485 0.02115682
0.01286254 0.02151192
0.01540395 0.02359872
0.01591608 0.02388715
0.02318874 0.02366515
0.02304806 0.02373822
0.03291019 0.02216262
0.01183665 0.02112397
0.01034139 0.01869475
0.0176081 0.01837406
0.02099832 0.02080488
0.01561084 0.02056382
0.01864006 0.02112689
0.01112971 0.02239638
0.01579459 0.02217778
0.01647416 0.02197489
0.02778364 0.02109338
0.03643072 0.0190655
0.0395849 0.01813225
0.0298334 0.01996275
0.03456204 0.01869079
0.02156189 0.02042881
0.02888224 0.02148635
0.02159857 0.02130055
0.01056854 0.02199955
0.009686493 0.02278551
0.04279307 0.02270516
0.03654905 0.02299234
0.0221476 0.02359701
0.03293566 0.02452777
0.04455358 0.02652095
0.05929358 0.02648213
0.02892333 0.02747357
0.02867195 0.02733821
0.01774397 0.02481235
0.05569924 0.02717868
0.02240604 0.02810891
0.046737 0.02896956
0.07272431 0.02898651
0.05593546 0.02894179
0.02746561 0.02974506
0.02664038 0.02786819
0.02951776 0.02917667
0.01770143 0.02843401
0.02037875 0.02551573
0.007686479 0.02660995
0.01410993 0.02623563
0.02414587 0.02438178
0.03498286 0.02590501
0.01699431 0.02343361
0.02453181 0.02241671
0.01166053 0.02392759
0.02704006 0.023909
0.01320508 0.02663359
0.01617434 0.02677137
0.01930076 0.02732379
0.01122503 0.0273446
0.02234258 0.02690076
0.01668578 0.02469844
0.009913822 0.02490838
0.01057643 0.02386595
0.01722383 0.02531734
0.01755327 0.02482077
0.01214644 0.02514174
0.01971502 0.02523281
0.02480305 0.02322017
0.03376132 0.02304299
0.02741472 0.02253463
0.03323329 0.02354244
0.03530851 0.02326254
0.04392805 0.02288857
0.022584 0.02417932
0.01874335 0.02383183
0.01956378 0.02542012
0.02568709 0.02485689
0.02456742 0.02522706
0.02007625 0.02789814
0.01764418 0.02688356
0.0137072 0.02680878
0.01389949 0.02438639
0.01490363 0.0231964
0.03461853 0.02221531
0.02583961 0.02081033
0.04760904 0.02225679
0.0447311 0.02122045
0.06402481 0.0211168
0.05036908 0.0216965
0.03797128 0.02213727
0.05663734 0.02197064
0.04294819 0.02117247
0.04035618 0.02262353
0.02072153 0.02167962
0.04014518 0.02150408
0.03631247 0.02186059
0.03392759 0.0214042
0.01901384 0.02365112
0.02257684 0.02368311
0.01600951 0.02437181
0.02200486 0.02526266
0.01730878 0.02518075
0.01238775 0.02573685
0.007179838 0.02432268
0.01341896 0.02490382
0.02043815 0.02442792
0.01975302 0.02387882
0.02737235 0.02314961
0.05031448 0.02208684
0.04102093 0.01983603
0.02689203 0.02040157
0.0421096 0.0189954
0.03238154 0.01885909
0.03160078 0.0183247
0.02826575 0.01912773
0.03030235 0.02035164
0.01504608 0.02009496
0.02641844 0.019431
0.01936497 0.01873206
0.01029859 0.01899167
0.01727771 0.01949332
0.03293006 0.01981537
0.02343686 0.01907896
0.03748173 0.02009926
0.07933115 0.02199167
0.0361703 0.02258539
0.02648073 0.02213319
0.0282148 0.02113289
0.03015757 0.01996478
0.02553773 0.02021903
0.02718387 0.02123399
0.01268745 0.02307786
0.009003892 0.02429053
0.01230147 0.02309325
0.01032246 0.02332612
0.01167938 0.02296848
0.007330621 0.02222193
0.003659235 0.0218916
0.006385499 0.02078622
0.01775792 0.02074792
0.01932903 0.02231588
0.0113413 0.02042195
0.01394587 0.02241473
0.0218738 0.02315416
