probIn scale
0.06705423 531.8187
0.07529883 505.3394
0.05940565 532.1359
0.02631621 501.0725
0.009694213 512.8135
0.009732507 528.7091
0.003389965 548.3839
0.002947425 538.6586
0.002791008 579.7544
0.004275697 589.361
0.004360107 584.8141
0.005089595 608.1641
0.006364465 585.3166
0.005270866 600.9303
0.008983947 626.2897
0.007591482 614.4786
0.01210285 650.9086
0.03059508 643.4198
0.02696632 629.9005
0.02706221 671.6863
0.03198596 692.0002
0.03101606 690.3822
0.03821435 679.7622
0.06189634 718.4491
0.04447162 748.1814
0.05510188 796.0477
0.05012876 751.733
0.04268351 774.0873
0.05625935 776.3745
0.01608593 772.5605
0.01776126 788.2154
0.02657982 717.5696
0.01271912 720.2717
0.006794953 747.1697
0.008568099 750.6874
0.01436247 775.6488
0.00951824 730.6252
0.01946425 734.9484
0.008256815 700.3002
0.01611616 753.6727
0.008980383 820.0563
0.02688895 847.9719
0.00968614 867.2496
0.008631906 930.7867
0.01065621 861.4412
0.01819461 906.295
0.03195916 858.0376
0.03796976 843.4611
0.0503155 822.0292
0.0425847 755.5537
0.04437928 766.6919
0.03377018 808.7637
0.03101357 817.8191
0.006246769 806.8245
0.003926231 758.5521
0.0004569038 713.5713
0.004026846 720.7021
0.008034851 745.3348
0.01548897 798.8852
0.01000969 785.5108
0.02577918 777.1284
0.01366225 800.5752
0.005649379 804.1494
0.00358533 873.4259
0.003927821 877.6347
0.006098918 911.2575
0.004661328 866.9119
0.01139604 877.4863
0.01250578 885.995
0.008174328 848.0194
0.006644524 864.5219
0.0008832655 898.6361
0.001710389 945.128
0.0009677055 954.0918
0.007119353 958.585
0.01171732 1036.12
0.01159494 1052.566
0.02285664 976.375
0.03388112 1006.1
0.03769763 977.6735
0.03726337 993.4202
0.04259919 979.4123
0.0367076 1018.87
0.03174786 951.2311
0.02575271 898.6696
0.01499219 980.9232
0.03437811 1071.744
0.0434653 1045.743
0.05061989 1006.369
0.04543628 1000.226
0.06780048 961.2026
0.06619359 901.6609
0.04212231 923.3854
0.02773936 933.1907
0.01005792 923.0084
0.02573567 903.315
0.02728261 888.0403
0.03012424 917.8918
0.03232885 900.9283
0.04558564 890.7388
0.04472178 869.2752
0.04183387 882.7455
0.05491647 896.4617
0.0534347 891.8348
0.05166233 818.513
0.03838902 785.8579
0.03393722 820.8407
0.05127649 849.1943
0.02320976 833.3154
0.03079785 817.1613
0.03008664 745.1415
0.06820801 702.4256
0.05927145 720.2325
0.0584563 664.3421
0.08850772 649.9502
0.1169942 633.1062
0.06301848 595.8492
0.05554782 612.5765
0.02281826 614.534
0.03810645 673.8134
0.02907489 675.0931
0.01501251 660.2816
0.008693048 668.3934
0.01245269 644.6573
0.01308188 589.4158
0.01754314 592.3847
0.01740236 601.2484
0.03075115 618.0124
0.03675705 603.9678
0.03572933 639.207
0.03520544 661.742
0.0317741 645.8878
0.05000927 581.3543
0.08549083 583.417
0.04036484 594.97
0.01480071 582.6962
0.007498977 582.2696
0.005431638 573.6869
0.003087988 578.2179
0.01261419 625.1699
0.02291623 610.0665
0.03859167 584.2495
0.04953609 573.4379
0.03044344 567.9558
0.04410813 567.846
0.05457553 576.4811
0.06626651 540.2338
0.0610757 564.8595
0.0344345 636.6261
0.04045932 606.2089
0.03514002 635.8744
0.02242684 630.26
0.03532289 652.3792
0.04982699 715.4301
0.07176517 712.3503
0.06899993 713.4369
0.05404123 769.0285
0.03129828 798.8896
0.04068738 788.7417
0.038432 764.4557
0.04958602 775.7499
0.07392365 810.2472
0.08033693 811.5614
0.06636606 798.875
0.05935836 798.4102
0.04855227 800.2561
0.05710404 801.3385
0.04988192 726.1956
0.05087568 715.1795
0.02951446 798.2243
0.05170282 753.0153
0.04600054 787.8595
0.04083747 813.5258
0.05832169 812.1424
0.05862697 820.918
0.04495526 844.4789
0.05014607 818.908
0.04415912 843.2358
0.044301 817.8437
0.01524365 801.5423
0.02871756 901.8167
0.02520477 960.7495
0.02096657 1096.309
0.01394904 1033.804
0.007681082 1038.824
0.01047988 1074.046
0.01081457 1077.144
0.02227277 1056.484
0.03299163 1086.657
0.02611117 1169.93
0.03141671 1208.917
0.01332848 1144.424
0.01151901 1150.156
0.01590478 1103.345
0.002781289 1080.408
0.00460125 1102.131
0.01597699 1139.583
0.02187619 1063.136
0.01924231 1115.457
