probIn varB
0.02716286 42.15983
0.03291699 37.16495
0.02890447 43.39242
0.03752968 35.92628
0.01871264 37.7023
0.02552065 39.52263
0.009130826 32.39933
0.01018123 30.0591
0.009935721 32.13104
0.01017779 32.92664
0.004588585 28.40078
0.000132214 29.08444
0.004879076 26.06994
0.002778192 23.13083
0.003481477 29.48897
0.005472647 35.06723
0.00737759 33.08927
0.01506683 32.95719
0.02038319 30.53713
0.02397251 26.86047
0.03823589 23.46824
0.0549007 24.20994
0.04615242 25.27371
0.01599963 26.89056
0.01188748 25.87745
0.01763179 28.21912
0.01234565 25.92529
0.01575699 30.43176
0.0222497 27.91549
0.01864655 30.06049
0.03949684 26.50361
0.04117466 27.61646
0.0312391 33.13873
0.03655261 32.1263
0.02490463 33.97496
0.0163133 33.29215
0.01962378 32.05914
0.02846181 31.67846
0.02607063 32.35138
0.01928882 32.03571
0.03522255 30.91846
0.02240429 29.30097
0.01938501 24.20889
0.02457212 21.57795
0.02455004 27.34824
0.01644563 29.48188
0.01015212 36.72228
0.01913698 35.89495
0.01205911 31.93496
0.02718733 31.63712
0.009817897 32.25319
0.03540117 31.58351
0.02948883 32.61579
0.009716157 25.15531
0.02326743 25.06503
0.02945727 25.10992
0.01959206 24.41255
0.01462351 23.01111
0.007008177 24.24155
0.006218445 33.79129
0.008876478 36.8851
0.01330935 32.38948
0.01698254 42.40155
0.01460479 38.69836
0.01563108 45.54761
0.007993736 49.64503
0.01300889 46.60705
0.009931924 45.93748
0.01231845 43.28004
0.005330917 37.95099
0.0004732171 34.58309
0.00197996 34.68536
0.004624559 36.12239
0.002528939 30.4328
0.01062796 38.53867
0.0101188 42.75685
0.005104396 41.09291
0.00105902 40.96835
0.002343165 37.61819
0.00340511 29.48725
0.02089106 26.70583
0.01969733 35.25625
0.007894854 40.1549
0.006885195 33.94324
0.01055831 25.24671
0.01052974 26.3162
0.009293875 28.02295
0.008060023 22.82316
0.02140909 21.36318
0.02078992 19.42386
0.01230383 17.83035
0.02024735 16.80402
0.01139022 16.58092
0.02203976 15.85793
0.02780344 16.58767
0.03208879 17.75209
0.03551069 16.40423
0.05569194 16.0434
0.04807582 16.31015
0.03351784 14.82779
0.0260381 12.81821
0.04047112 12.30838
0.04844927 11.67198
0.09074789 9.47658
0.06481903 8.892785
0.06477922 10.31573
0.1003028 10.07468
0.08584662 10.56553
0.07490993 11.20876
0.07760038 11.4751
0.0515162 11.04252
0.04813185 12.67167
0.06243383 14.31967
0.07626513 14.81563
0.08576303 15.0096
0.05352919 14.99528
0.05544431 17.93484
0.03492584 16.08029
0.02028586 13.86083
0.04865148 17.14978
0.05247077 16.24494
0.02821273 16.39186
0.02819483 18.26835
0.03028623 21.32912
0.05556914 19.96462
0.05376795 20.10069
0.04747655 20.59765
0.06077863 22.19365
0.03556915 26.61873
0.03674608 27.86323
0.04350994 29.52974
0.01672553 29.12801
0.01932245 26.60391
0.02923198 28.06
0.03347631 24.91502
0.03796983 29.37139
0.03920716 27.78706
0.027816 28.30503
0.01920083 26.57396
0.01726341 25.33568
0.02301944 24.60953
0.02854221 24.9277
0.04902714 20.36653
0.04186149 23.27788
0.03587871 24.78618
0.03499527 22.03325
0.04350008 21.6486
0.02843074 22.12746
0.03486014 24.6148
0.03775932 24.5274
0.05683319 22.06763
0.05382148 24.80081
0.08460951 25.781
0.05601871 27.06768
0.03757368 29.51282
0.01421479 25.06755
0.01151585 29.52444
0.009912026 30.06708
0.01649526 29.52241
0.01375703 25.38544
0.0200243 27.74633
0.02060389 22.60197
0.02471359 21.70618
0.02071736 20.75876
0.02153044 17.60362
0.02859855 20.95349
0.03903705 22.84665
0.03440357 21.6498
0.04540819 23.29682
0.0389275 22.05394
0.03263691 25.22587
0.02827671 27.87228
0.03548691 25.91799
0.01671502 30.13657
0.02410671 33.59551
0.03198239 29.66603
0.02176962 24.3674
0.03681643 27.04898
0.02015369 31.30586
0.01475424 29.41336
0.009362881 28.36967
0.02852619 31.1234
0.0117639 29.88681
0.01094998 28.80928
0.008968236 24.4616
0.01809923 22.38864
0.02912728 19.78171
0.0294813 17.53899
