probIn scale
0.05953787 68.09783
0.05694563 67.7406
0.07996336 64.17461
0.05597447 59.2417
0.0442451 61.36051
0.04488536 63.03365
0.03222224 64.9451
0.03042476 65.85064
0.03493677 70.42064
0.03029592 67.45212
0.04331072 67.65186
0.03866514 70.66779
0.05243647 73.70923
0.05249335 74.144
0.03123706 70.84541
0.02824198 70.63485
0.0224858 73.62319
0.01685009 75.87402
0.02080963 78.28022
0.02553959 74.15826
0.01783302 78.76535
0.03259291 77.56402
0.04160814 76.226
0.02751807 71.73791
0.04193204 72.53947
0.04925673 69.54037
0.04138312 69.58341
0.02453071 70.65783
0.02545261 71.91945
0.01330553 71.83093
0.01722188 70.60107
0.0204585 71.64301
0.02515079 76.14407
0.02084253 79.54133
0.01683082 80.79917
0.008843738 78.12099
0.01485675 78.41272
0.01786993 81.13315
0.02812503 76.08115
0.03899446 75.90515
0.04627183 73.13412
0.01243824 68.60479
0.01243138 69.7943
0.01900675 71.70477
0.02686178 69.585
0.02333073 66.77408
0.01321569 63.93561
0.01508764 63.38567
0.02331929 62.08397
0.01360341 62.8331
0.01664386 64.81616
0.01555695 67.32278
0.008103158 69.12607
0.02558344 66.96624
0.02567058 70.92371
0.034692 66.95825
0.01897888 68.5508
0.01985816 73.38484
0.01822628 70.14855
0.02505245 70.00614
0.03751624 68.72316
0.04200524 72.8165
0.01541203 75.91634
0.01521096 72.67832
0.01260952 75.9352
0.008185735 75.78875
0.02937117 76.83566
0.01513032 84.56916
0.01238032 90.47485
0.01007132 95.04204
0.007867706 91.27888
0.004030328 97.50902
0.0007640503 105.1777
0.01083704 100.2352
0.007640582 99.76859
0.007301701 96.89693
0.007432471 95.74011
0.01222505 96.15481
0.009607465 90.11437
0.01234203 91.86572
0.0116589 96.16935
0.01507425 98.98079
0.02746651 98.37486
0.07050357 100.2506
0.07315627 91.1438
0.05603801 85.75194
0.05943448 86.24806
0.0566019 89.26608
0.02396002 91.60314
0.01928834 91.3448
0.04221959 87.96622
0.05245433 87.94744
0.04417086 83.68456
0.03226907 84.62268
0.06779277 82.40166
0.03432478 80.44488
0.0140761 75.54422
0.03827407 73.24846
0.02771068 69.97879
0.02744086 66.77082
0.0223161 64.51543
0.02477954 62.55752
0.043274 61.52148
0.03437841 60.62933
0.02672825 57.9892
0.02096357 52.53331
0.02976037 51.5677
0.01527434 50.29627
0.01497286 51.66679
0.008401252 49.62849
0.005820655 51.75659
0.005754892 52.8029
0.005754351 53.16257
0.01010777 52.35397
0.01718748 54.31381
0.01919244 54.01098
0.0243025 54.58545
0.02349553 58.75722
0.02820786 58.07888
0.02307853 56.19367
0.01694429 56.11584
0.01757688 56.38975
0.008786882 57.17105
0.006852437 54.33319
0.005803692 55.31721
0.02865832 58.00735
0.02596526 58.19266
0.03297721 61.14484
0.01742306 61.97156
0.03174151 57.44524
0.02018367 57.69555
0.02398306 52.81605
0.009917885 51.94448
0.005647189 52.82669
0.01232087 56.77152
0.01516609 54.54809
0.004106968 55.70422
0.001143722 54.88467
0.003901993 53.59393
0.009016388 53.62747
0.005138664 54.99201
0.006662123 53.10641
0.00609861 53.13143
0.0074038 54.7666
0.02659746 52.53342
0.02213636 50.99251
0.01087419 50.05139
0.009866709 52.83048
0.00209185 50.79421
0.00274686 49.7226
0.0004114963 52.85458
0.000164792 52.77547
0.007108404 51.05022
0.01443839 50.90982
0.01863455 50.30843
0.02644108 54.67205
0.02467498 54.53555
0.03565607 50.20489
0.03030257 50.7183
0.04541364 54.31428
0.04045673 57.24899
0.01951512 61.76526
0.0233573 65.2293
0.0193653 62.9287
0.01216298 63.70141
0.02406323 66.28469
0.02309304 65.88787
0.03466071 64.86372
0.03051071 64.22516
0.02027938 65.24171
0.05010965 63.03595
0.02073471 60.43274
0.01963271 66.71327
0.0307057 64.72956
0.009085829 65.90391
0.02156015 66.01223
0.008618633 66.9809
0.001260072 66.52668
0.002149036 64.47482
0.004720068 63.5159
0.0048399 65.16287
0.002249536 67.29563
0.001493141 71.88076
0.02130673 74.29366
0.04339708 77.32803
0.03182804 79.15161
0.03406265 74.5215
0.01705949 79.50199
0.009858365 79.11534
0.01134339 82.98668
0.01768044 87.33162
0.006435148 90.00189
0.0007285692 89.00229
0.0008886954 91.46431
0.006729792 98.58752
0.006582544 95.47956
0.004788903 92.67752
0.007662935 94.23196
